Season,Team,Round.Number,Season.Points,Score.For,Score.Against,Percentage,Ladder.Position
2018,Adelaide,8,20,777,644,1.206521739,4
2018,Hawthorn,8,20,743,632,1.175632911,5
2018,Melbourne,8,20,781,690,1.131884058,6
2018,Sydney,8,20,681,639,1.0657277,7
2018,Port Adelaide,8,20,692,674,1.026706231,8
2018,GWS,8,18,640,579,1.105354059,9
2018,North Melbourne,8,16,643,571,1.126094571,10
2018,Collingwood,8,16,689,675,1.020740741,11
2018,Fremantle,8,16,624,662,0.942598187,12
2018,Footscray,8,16,626,755,0.829139073,13
2018,Gold Coast,8,12,570,749,0.761014686,14
2018,Essendon,8,8,647,771,0.839169909,15
2018,St Kilda,8,6,514,741,0.69365722,16
2018,Carlton,8,4,557,800,0.69625,17
2018,Brisbane Lions,8,0,586,795,0.737106918,18
2018,West Coast,9,32,927,678,1.367256637,1
2018,Richmond,9,28,905,680,1.330882353,2
2018,Melbourne,9,24,940,740,1.27027027,3
2018,Adelaide,9,24,840,670,1.253731343,4
2018,Sydney,9,24,792,691,1.146164978,5
2018,Port Adelaide,9,24,774,716,1.081005587,6
2018,North Melbourne,9,20,755,640,1.1796875,7
2018,Geelong,9,20,759,660,1.15,8
2018,Hawthorn,9,20,816,761,1.072273325,9
2018,Collingwood,9,20,789,747,1.0562249,10
2018,GWS,9,18,709,691,1.026049204,11
2018,Fremantle,9,16,676,773,0.874514877,12
2018,Footscray,9,16,652,818,0.797066015,13
2018,Essendon,9,12,731,821,0.890377588,14
2018,Gold Coast,9,12,612,831,0.736462094,15
2018,St Kilda,9,6,586,841,0.696789536,16
2018,Brisbane Lions,9,4,715,868,0.823732719,17
2018,Carlton,9,4,607,959,0.632950991,18
2018,West Coast,10,36,1002,738,1.357723577,1
2018,Richmond,10,32,1010,757,1.334214003,2
2018,Melbourne,10,28,1086,795,1.366037736,3
2018,Sydney,10,28,859,740,1.160810811,4
2018,North Melbourne,10,24,841,698,1.20487106,5
2018,Geelong,10,24,832,705,1.180141844,6
2018,Adelaide,10,24,895,816,1.096813725,7
2018,Collingwood,10,24,879,802,1.096009975,8
2018,Port Adelaide,10,24,774,716,1.081005587,9
2018,Hawthorn,10,20,876,836,1.04784689,10
2018,GWS,10,18,769,786,0.978371501,11
2018,Essendon,10,16,826,881,0.937570942,12
2018,Fremantle,10,16,734,859,0.854481956,13
2018,Footscray,10,16,707,908,0.778634361,14
2018,Gold Coast,10,12,612,831,0.736462094,15
2018,St Kilda,10,6,663,946,0.700845666,16
2018,Brisbane Lions,10,4,764,935,0.817112299,17
2018,Carlton,10,4,652,1032,0.631782946,18
2018,West Coast,11,40,1103,826,1.33535109,1
2018,Richmond,11,36,1124,800,1.405,2
2018,Melbourne,11,32,1186,846,1.401891253,3
2018,Sydney,11,32,950,801,1.186017478,4
2018,Geelong,11,28,953,741,1.286099865,5
2018,North Melbourne,11,28,982,785,1.250955414,6
2018,Collingwood,11,28,1017,879,1.156996587,7
2018,Port Adelaide,11,24,835,780,1.070512821,8
2018,Adelaide,11,24,976,913,1.069003286,9
2018,Hawthorn,11,24,940,897,1.04793757,10
2018,GWS,11,22,866,867,0.998846597,11
2018,Essendon,11,16,869,995,0.873366834,12
2018,Fremantle,11,16,811,997,0.813440321,13
2018,Footscray,11,16,758,1008,0.751984127,14
2018,Gold Coast,11,12,648,952,0.680672269,15
2018,St Kilda,11,6,751,1047,0.717287488,16
2018,Brisbane Lions,11,4,851,1076,0.790892193,17
2018,Carlton,11,4,713,1123,0.6349065,18
2018,West Coast,12,40,1103,826,1.33535109,1
2018,Richmond,12,36,1182,872,1.355504587,2
2018,Sydney,12,36,1076,856,1.257009346,3
2018,Geelong,12,32,1049,800,1.31125,4
2018,Melbourne,12,32,1277,979,1.304392237,5
2018,Collingwood,12,32,1150,970,1.18556701,6
2018,North Melbourne,12,28,1041,881,1.181611805,7
2018,Port Adelaide,12,28,907,838,1.082338902,8
2018,GWS,12,26,1000,893,1.119820829,9
2018,Adelaide,12,24,1044,984,1.06097561,10
2018,Hawthorn,12,24,940,897,1.04793757,11
2018,Essendon,12,20,953,1057,0.901608325,12
2018,Fremantle,12,20,882,1065,0.828169014,13
2018,Footscray,12,16,758,1008,0.751984127,14
2018,Gold Coast,12,12,674,1086,0.620626151,15
2018,St Kilda,12,6,806,1173,0.687127025,16
2018,Brisbane Lions,12,4,913,1160,0.787068966,17
2018,Carlton,12,4,713,1123,0.6349065,18
2018,Richmond,13,40,1265,937,1.350053362,1
2018,West Coast,13,40,1160,898,1.291759465,2
2018,Sydney,13,40,1148,913,1.257393209,3
2018,Melbourne,13,32,1277,979,1.304392237,4
2018,Geelong,13,32,1114,883,1.261608154,5
2018,Collingwood,13,32,1150,970,1.18556701,6
2018,Port Adelaide,13,32,1039,913,1.138006572,7
2018,North Melbourne,13,28,1041,881,1.181611805,8
2018,Hawthorn,13,28,1028,929,1.1065662,9
2018,GWS,13,26,1000,893,1.119820829,10
2018,Adelaide,13,24,1076,1072,1.003731343,11
2018,Fremantle,13,24,985,1111,0.886588659,12
2018,Essendon,13,20,953,1057,0.901608325,13
2018,Footscray,13,16,833,1140,0.730701754,14
2018,Gold Coast,13,12,752,1166,0.644939966,15
2018,St Kilda,13,10,886,1251,0.708233413,16
2018,Brisbane Lions,13,4,913,1160,0.787068966,17
2018,Carlton,13,4,759,1226,0.61908646,18
2018,Richmond,14,40,1265,937,1.350053362,1
2018,Sydney,14,40,1148,913,1.257393209,2
2018,West Coast,14,40,1212,978,1.239263804,3
2018,Collingwood,14,36,1229,1029,1.19436346,4
2018,Port Adelaide,14,36,1114,978,1.139059305,5
2018,Melbourne,14,32,1342,1054,1.273244782,6
2018,Geelong,14,32,1114,883,1.261608154,7
2018,North Melbourne,14,32,1118,956,1.169456067,8
2018,Hawthorn,14,32,1124,972,1.156378601,9
2018,GWS,14,30,1109,975,1.137435897,10
2018,Adelaide,14,24,1076,1072,1.003731343,11
2018,Essendon,14,24,1033,1109,0.931469793,12
2018,Fremantle,14,24,985,1111,0.886588659,13
2018,Footscray,14,16,908,1217,0.74609696,14
2018,Gold Coast,14,12,795,1262,0.629952456,15
2018,St Kilda,14,10,886,1251,0.708233413,16
2018,Brisbane Lions,14,4,995,1269,0.784081954,17
2018,Carlton,14,4,818,1305,0.626819923,18
2018,Richmond,15,44,1358,1004,1.352589641,1
2018,Collingwood,15,40,1328,1089,1.219467401,2
2018,West Coast,15,40,1290,1066,1.210131332,3
2018,Sydney,15,40,1215,1006,1.207753479,4
2018,Port Adelaide,15,40,1204,1047,1.149952245,5
2018,GWS,15,34,1204,1059,1.136921624,6
2018,Melbourne,15,32,1459,1173,1.243819267,7
2018,Geelong,15,32,1215,986,1.232251521,8
2018,North Melbourne,15,32,1226,1081,1.13413506,9
2018,Hawthorn,15,32,1208,1067,1.132146204,10
2018,Adelaide,15,28,1164,1150,1.012173913,11
2018,Essendon,15,28,1158,1217,0.951520131,12
2018,Fremantle,15,24,1049,1230,0.852845528,13
2018,Footscray,15,20,1011,1318,0.76707132,14
2018,St Kilda,15,14,1005,1368,0.734649123,15
2018,Gold Coast,15,12,855,1361,0.628214548,16
2018,Brisbane Lions,15,8,1114,1333,0.835708927,17
2018,Carlton,15,4,887,1395,0.635842294,18
2018,Richmond,16,48,1461,1060,1.378301887,1
2018,Collingwood,16,44,1406,1151,1.221546481,2
2018,West Coast,16,44,1376,1141,1.205959684,3
2018,Port Adelaide,16,44,1290,1097,1.175934366,4
2018,Sydney,16,40,1274,1077,1.182915506,5
2018,Melbourne,16,36,1561,1221,1.278460278,6
2018,Geelong,16,36,1286,1045,1.23062201,7
2018,Hawthorn,16,36,1330,1126,1.181172291,8
2018,North Melbourne,16,36,1321,1139,1.159789289,9
2018,GWS,16,34,1279,1145,1.117030568,10
2018,Adelaide,16,28,1220,1253,0.973663208,11
2018,Essendon,16,28,1220,1295,0.942084942,12
2018,Fremantle,16,24,1097,1332,0.823573574,13
2018,Footscray,16,20,1070,1440,0.743055556,14
2018,St Kilda,16,14,1055,1454,0.725584594,15
2018,Brisbane Lions,16,12,1234,1388,0.889048991,16
2018,Gold Coast,16,12,913,1456,0.62706044,17
2018,Carlton,16,4,942,1515,0.621782178,18
2018,Richmond,17,48,1538,1139,1.350307287,1
2018,West Coast,17,48,1478,1208,1.223509934,2
2018,Collingwood,17,44,1473,1253,1.175578611,3
2018,Sydney,17,44,1378,1175,1.172765957,4
2018,Port Adelaide,17,44,1340,1156,1.15916955,5
2018,Melbourne,17,40,1680,1290,1.302325581,6
2018,GWS,17,38,1358,1222,1.111292962,7
2018,Geelong,17,36,1383,1157,1.195332757,8
2018,North Melbourne,17,36,1419,1243,1.14159292,9
2018,Hawthorn,17,36,1395,1224,1.139705882,10
2018,Adelaide,17,32,1332,1350,0.986666667,11
2018,Essendon,17,32,1315,1346,0.976968796,12
2018,Fremantle,17,28,1156,1382,0.836468886,13
2018,Footscray,17,20,1139,1559,0.730596536,14
2018,St Kilda,17,18,1171,1506,0.777556441,15
2018,Brisbane Lions,17,16,1332,1453,0.916724019,16
2018,Gold Coast,17,12,964,1551,0.621534494,17
2018,Carlton,17,4,994,1631,0.60944206,18
2018,Richmond,18,52,1649,1196,1.378762542,1
2018,West Coast,18,52,1578,1254,1.258373206,2
2018,Collingwood,18,48,1603,1317,1.217160213,3
2018,Sydney,18,44,1442,1263,1.141726049,4
2018,Port Adelaide,18,44,1398,1236,1.131067961,5
2018,GWS,18,42,1438,1280,1.1234375,6
2018,Melbourne,18,40,1778,1390,1.279136691,7
2018,Hawthorn,18,40,1519,1276,1.190438871,8
2018,Geelong,18,40,1483,1255,1.181673307,9
2018,North Melbourne,18,36,1483,1373,1.080116533,10
2018,Essendon,18,36,1414,1416,0.998587571,11
2018,Adelaide,18,36,1425,1438,0.990959666,12
2018,Fremantle,18,28,1226,1481,0.827819041,13
2018,Footscray,18,20,1185,1659,0.714285714,14
2018,St Kilda,18,18,1228,1617,0.759431045,15
2018,Brisbane Lions,18,16,1420,1546,0.918499353,16
2018,Gold Coast,18,16,1052,1615,0.651393189,17
2018,Carlton,18,4,1046,1755,0.596011396,18
2018,Richmond,19,56,1754,1273,1.377847604,1
2018,West Coast,19,52,1619,1335,1.212734082,2
2018,Collingwood,19,48,1680,1422,1.181434599,3
2018,Port Adelaide,19,48,1476,1270,1.162204724,4
2018,GWS,19,46,1524,1341,1.136465324,5
2018,Melbourne,19,44,1868,1467,1.273346967,6
2018,Hawthorn,19,44,1631,1329,1.227238525,7
2018,Geelong,19,44,1603,1333,1.202550638,8
2018,Sydney,19,44,1508,1372,1.099125364,9
2018,North Melbourne,19,40,1564,1414,1.106082037,10
2018,Essendon,19,40,1523,1482,1.027665317,11
2018,Adelaide,19,36,1502,1528,0.982984293,12
2018,Fremantle,19,28,1279,1593,0.802887633,13
2018,Footscray,19,20,1219,1737,0.701784686,14
2018,St Kilda,19,18,1289,1703,0.756899589,15
2018,Brisbane Lions,19,16,1498,1666,0.899159664,16
2018,Gold Coast,19,16,1096,1694,0.646989374,17
2018,Carlton,19,8,1125,1799,0.625347415,18
2018,Richmond,20,60,1839,1355,1.357195572,1
2018,West Coast,20,56,1761,1419,1.241014799,2
2018,GWS,20,50,1675,1387,1.207642394,3
2018,Melbourne,20,48,2011,1514,1.328269485,4
2018,Hawthorn,20,48,1738,1432,1.213687151,5
2018,Collingwood,20,48,1751,1495,1.171237458,6
2018,Port Adelaide,20,48,1569,1366,1.148609078,7
2018,Sydney,20,48,1581,1443,1.095634096,8
2018,Geelong,20,44,1685,1418,1.188293371,9
2018,North Melbourne,20,44,1671,1518,1.100790514,10
2018,Essendon,20,40,1626,1589,1.023285085,11
2018,Adelaide,20,40,1598,1621,0.985811228,12
2018,Fremantle,20,28,1363,1735,0.785590778,13
2018,Footscray,20,24,1322,1805,0.732409972,14
2018,St Kilda,20,18,1357,1806,0.751384275,15
2018,Brisbane Lions,20,16,1602,1773,0.903553299,16
2018,Gold Coast,20,16,1143,1837,0.622210125,17
2018,Carlton,20,8,1171,1950,0.600512821,18
2018,Richmond,21,64,1964,1406,1.396870555,1
2018,West Coast,21,60,1823,1477,1.234258632,2
2018,GWS,21,54,1781,1479,1.204192022,3
2018,Hawthorn,21,52,1809,1492,1.212466488,4
2018,Collingwood,21,52,1855,1568,1.183035714,5
2018,Sydney,21,52,1668,1521,1.096646943,6
2018,Melbourne,21,48,2089,1601,1.304809494,7
2018,Port Adelaide,21,48,1627,1428,1.139355742,8
2018,Geelong,21,44,1745,1489,1.171927468,9
2018,North Melbourne,21,44,1756,1610,1.09068323,10
2018,Essendon,21,44,1748,1668,1.047961631,11
2018,Adelaide,21,40,1690,1727,0.978575565,12
2018,Fremantle,21,32,1464,1807,0.810182623,13
2018,Footscray,21,28,1414,1890,0.748148148,14
2018,St Kilda,21,18,1436,1928,0.744813278,15
2018,Brisbane Lions,21,16,1675,1877,0.89238146,16
2018,Gold Coast,21,16,1194,1962,0.608562691,17
2018,Carlton,21,8,1243,2051,0.606045831,18
2018,Richmond,22,68,2045,1479,1.382691007,1
2018,West Coast,22,60,1914,1585,1.207570978,2
2018,Collingwood,22,56,1970,1632,1.207107843,3
2018,Hawthorn,22,56,1889,1568,1.204719388,4
2018,Sydney,22,56,1748,1581,1.105629349,5
2018,GWS,22,54,1841,1559,1.180885183,6
2018,Melbourne,22,52,2197,1692,1.298463357,7
2018,Geelong,22,48,1903,1514,1.256935271,8
2018,Port Adelaide,22,48,1691,1543,1.095917045,9
2018,North Melbourne,22,44,1833,1696,1.080778302,10
2018,Essendon,22,44,1821,1749,1.041166381,11
2018,Adelaide,22,44,1776,1804,0.984478936,12
2018,Footscray,22,32,1480,1939,0.763280041,13
2018,Fremantle,22,32,1489,1965,0.757760814,14
2018,Brisbane Lions,22,20,1753,1951,0.898513583,15
2018,St Kilda,22,18,1512,2008,0.752988048,16
2018,Gold Coast,22,16,1268,2040,0.621568627,17
2018,Carlton,22,8,1292,2117,0.610297591,18
2018,Richmond,23,72,2143,1574,1.361499365,1
2018,West Coast,23,64,2012,1657,1.214242607,2
2018,Collingwood,23,60,2046,1699,1.204237787,3
2018,Hawthorn,23,60,1972,1642,1.200974421,4
2018,Melbourne,23,56,2299,1749,1.314465409,5
2018,Sydney,23,56,1822,1664,1.094951923,6
2018,GWS,23,54,1898,1661,1.142685129,7
2018,Geelong,23,52,2045,1554,1.315958816,8
2018,North Melbourne,23,48,1950,1790,1.089385475,9
2018,Port Adelaide,23,48,1780,1654,1.07617896,10
2018,Essendon,23,48,1932,1838,1.051142546,11
2018,Adelaide,23,48,1941,1865,1.04075067,12
2018,Footscray,23,32,1575,2037,0.773195876,13
2018,Fremantle,23,32,1556,2041,0.762371387,14
2018,Brisbane Lions,23,20,1825,2049,0.89067838,15
2018,St Kilda,23,18,1606,2125,0.755764706,16
2018,Gold Coast,23,16,1308,2182,0.599450046,17
2018,Carlton,23,8,1353,2282,0.592900964,18
2019,GWS,1,4,112,40,2.8,1
2019,Fremantle,1,4,141,59,2.389830508,2
2019,Brisbane Lions,1,4,102,58,1.75862069,3
2019,Hawthorn,1,4,87,55,1.581818182,4
2019,Richmond,1,4,97,64,1.515625,5
2019,Port Adelaide,1,4,87,61,1.426229508,6
2019,Footscray,1,4,82,65,1.261538462,7
2019,Geelong,1,4,72,65,1.107692308,8
2019,St Kilda,1,4,85,84,1.011904762,9
2019,Gold Coast,1,0,84,85,0.988235294,10
2019,Collingwood,1,0,65,72,0.902777778,11
2019,Sydney,1,0,65,82,0.792682927,12
2019,Melbourne,1,0,61,87,0.701149425,13
2019,Carlton,1,0,64,97,0.659793814,14
2019,Adelaide,1,0,55,87,0.632183908,15
2019,West Coast,1,0,58,102,0.568627451,16
2019,North Melbourne,1,0,59,141,0.418439716,17
2019,Essendon,1,0,40,112,0.357142857,18
2019,Geelong,2,8,198,111,1.783783784,1
2019,Brisbane Lions,2,8,209,145,1.44137931,2
2019,Port Adelaide,2,8,175,133,1.315789474,3
2019,Footscray,2,8,188,152,1.236842105,4
2019,St Kilda,2,8,161,149,1.080536913,5
2019,Fremantle,2,4,199,120,1.658333333,6
2019,Collingwood,2,4,175,138,1.268115942,7
2019,GWS,2,4,164,144,1.138888889,8
2019,Hawthorn,2,4,174,161,1.080745342,9
2019,West Coast,2,4,162,154,1.051948052,10
2019,Gold Coast,2,4,145,143,1.013986014,11
2019,Adelaide,2,4,143,149,0.959731544,12
2019,Richmond,2,4,163,174,0.936781609,13
2019,Sydney,2,0,127,170,0.747058824,14
2019,Carlton,2,0,136,185,0.735135135,15
2019,North Melbourne,2,0,146,248,0.588709677,16
2019,Essendon,2,0,105,188,0.558510638,17
2019,Melbourne,2,0,107,213,0.502347418,18
2019,Geelong,3,12,297,186,1.596774194,1
2019,Brisbane Lions,3,12,316,235,1.344680851,2
2019,Fremantle,3,8,270,186,1.451612903,3
2019,GWS,3,8,289,220,1.313636364,4
2019,Footscray,3,8,256,225,1.137777778,5
2019,West Coast,3,8,260,230,1.130434783,6
2019,Hawthorn,3,8,261,232,1.125,7
2019,Port Adelaide,3,8,265,240,1.104166667,8
2019,Gold Coast,3,8,218,211,1.033175355,9
2019,St Kilda,3,8,227,220,1.031818182,10
2019,Collingwood,3,4,251,236,1.063559322,11
2019,Sydney,3,4,220,244,0.901639344,12
2019,Adelaide,3,4,218,248,0.879032258,13
2019,Richmond,3,4,239,299,0.799331104,14
2019,Essendon,3,4,235,300,0.783333333,15
2019,Carlton,3,0,210,278,0.755395683,16
2019,North Melbourne,3,0,217,335,0.647761194,17
2019,Melbourne,3,0,219,343,0.638483965,18
2019,Geelong,4,12,372,265,1.403773585,1
2019,GWS,4,12,368,295,1.247457627,2
2019,West Coast,4,12,329,286,1.15034965,3
2019,Brisbane Lions,4,12,381,347,1.097982709,4
2019,St Kilda,4,12,301,289,1.041522491,5
2019,Gold Coast,4,12,277,268,1.03358209,6
2019,Fremantle,4,8,326,255,1.278431373,7
2019,Collingwood,4,8,329,300,1.096666667,8
2019,Hawthorn,4,8,330,306,1.078431373,9
2019,Footscray,4,8,320,303,1.056105611,10
2019,Port Adelaide,4,8,357,339,1.053097345,11
2019,Essendon,4,8,347,365,0.950684932,12
2019,Richmond,4,8,338,391,0.864450128,13
2019,Adelaide,4,4,277,319,0.868338558,14
2019,Sydney,4,4,298,344,0.86627907,15
2019,Melbourne,4,4,319,421,0.757719715,16
2019,North Melbourne,4,4,288,394,0.730964467,17
2019,Carlton,4,0,267,337,0.792284866,18
2019,Geelong,5,16,485,355,1.366197183,1
2019,St Kilda,5,16,396,344,1.151162791,2
2019,Fremantle,5,12,432,337,1.28189911,3
2019,Collingwood,5,12,452,361,1.252077562,4
2019,Port Adelaide,5,12,452,392,1.153061224,5
2019,GWS,5,12,450,401,1.122194514,6
2019,Essendon,5,12,463,423,1.094562648,7
2019,West Coast,5,12,382,381,1.002624672,8
2019,Brisbane Lions,5,12,442,470,0.940425532,9
2019,Richmond,5,12,427,458,0.93231441,10
2019,Gold Coast,5,12,323,387,0.834625323,11
2019,Adelaide,5,8,396,365,1.084931507,12
2019,Hawthorn,5,8,420,419,1.002386635,13
2019,Footscray,5,8,377,404,0.933168317,14
2019,Carlton,5,4,368,394,0.934010152,15
2019,Sydney,5,4,365,433,0.84295612,16
2019,Melbourne,5,4,374,516,0.724806202,17
2019,North Melbourne,5,4,346,510,0.678431373,18
2019,Geelong,6,20,589,401,1.46882793,1
2019,Fremantle,6,16,520,406,1.280788177,2
2019,Collingwood,6,16,525,430,1.220930233,3
2019,GWS,6,16,570,480,1.1875,4
2019,Port Adelaide,6,16,540,464,1.163793103,5
2019,St Kilda,6,16,464,441,1.052154195,6
2019,Brisbane Lions,6,16,553,532,1.039473684,7
2019,Richmond,6,16,512,500,1.024,8
2019,Adelaide,6,12,493,433,1.138568129,9
2019,Essendon,6,12,532,496,1.072580645,10
2019,Hawthorn,6,12,513,507,1.01183432,11
2019,West Coast,6,12,428,485,0.882474227,12
2019,Gold Coast,6,12,385,498,0.773092369,13
2019,Footscray,6,8,446,492,0.906504065,14
2019,Carlton,6,4,456,487,0.936344969,15
2019,Sydney,6,4,444,553,0.802893309,16
2019,North Melbourne,6,4,418,598,0.698996656,17
2019,Melbourne,6,4,416,601,0.6921797,18
2019,Geelong,7,24,675,455,1.483516484,1
2019,Collingwood,7,20,633,499,1.268537074,2
2019,GWS,7,20,684,550,1.243636364,3
2019,Brisbane Lions,7,20,656,613,1.070146819,4
2019,Fremantle,7,16,554,457,1.212253829,5
2019,Adelaide,7,16,544,467,1.164882227,6
2019,Port Adelaide,7,16,609,572,1.064685315,7
2019,St Kilda,7,16,534,555,0.962162162,8
2019,Richmond,7,16,564,599,0.941569282,9
2019,West Coast,7,16,508,542,0.937269373,10
2019,Essendon,7,12,586,582,1.006872852,11
2019,Footscray,7,12,545,544,1.001838235,12
2019,Hawthorn,7,12,587,586,1.001706485,13
2019,Gold Coast,7,12,442,578,0.764705882,14
2019,North Melbourne,7,8,538,660,0.815151515,15
2019,Melbourne,7,8,495,675,0.733333333,16
2019,Carlton,7,4,518,607,0.853377265,17
2019,Sydney,7,4,525,656,0.800304878,18
2019,Geelong,8,28,779,535,1.456074766,1
2019,Collingwood,8,24,739,586,1.26109215,2
2019,Adelaide,8,20,632,535,1.181308411,3
2019,GWS,8,20,722,621,1.162640902,4
2019,Brisbane Lions,8,20,732,705,1.038297872,5
2019,Richmond,8,20,675,685,0.98540146,6
2019,West Coast,8,20,596,612,0.973856209,7
2019,Fremantle,8,16,640,568,1.126760563,8
2019,Hawthorn,8,16,658,624,1.054487179,9
2019,Footscray,8,16,637,620,1.027419355,10
2019,Port Adelaide,8,16,677,660,1.025757576,11
2019,St Kilda,8,16,604,643,0.939346812,12
2019,Essendon,8,12,658,659,0.998482549,13
2019,Gold Coast,8,12,502,639,0.785602504,14
2019,Melbourne,8,12,556,735,0.756462585,15
2019,Sydney,8,8,602,728,0.826923077,16
2019,North Melbourne,8,8,618,764,0.808900524,17
2019,Carlton,8,4,605,713,0.848527349,18
2019,Geelong,9,32,912,624,1.461538462,1
2019,Collingwood,9,28,851,657,1.295281583,2
2019,GWS,9,24,860,666,1.291291291,3
2019,Brisbane Lions,9,24,825,797,1.035131744,4
2019,Richmond,9,24,770,744,1.034946237,5
2019,West Coast,9,24,681,681,1,6
2019,Adelaide,9,20,724,628,1.152866242,7
2019,Port Adelaide,9,20,766,711,1.077355837,8
2019,Fremantle,9,16,693,628,1.103503185,9
2019,Essendon,9,16,718,712,1.008426966,10
2019,Hawthorn,9,16,717,719,0.997218359,11
2019,Footscray,9,16,726,753,0.964143426,12
2019,St Kilda,9,16,675,755,0.894039735,13
2019,Sydney,9,12,679,800,0.84875,14
2019,Melbourne,9,12,625,820,0.762195122,15
2019,Gold Coast,9,12,553,728,0.759615385,16
2019,North Melbourne,9,8,690,841,0.820451843,17
2019,Carlton,9,4,650,851,0.763807286,18
2019,Geelong,10,36,1003,688,1.457848837,1
2019,Collingwood,10,32,931,730,1.275342466,2
2019,GWS,10,28,954,734,1.29972752,3
2019,Richmond,10,28,843,794,1.061712846,4
2019,West Coast,10,28,766,754,1.015915119,5
2019,Brisbane Lions,10,24,897,870,1.031034483,6
2019,Adelaide,10,20,797,713,1.117812062,7
2019,Fremantle,10,20,766,700,1.094285714,8
2019,Hawthorn,10,20,797,768,1.037760417,9
2019,Port Adelaide,10,20,815,791,1.03034134,10
2019,St Kilda,10,20,743,810,0.917283951,11
2019,Essendon,10,16,768,785,0.978343949,12
2019,Footscray,10,16,816,868,0.940092166,13
2019,North Melbourne,10,12,805,931,0.864661654,14
2019,Sydney,10,12,752,880,0.854545455,15
2019,Melbourne,10,12,693,914,0.758205689,16
2019,Gold Coast,10,12,617,819,0.753357753,17
2019,Carlton,10,4,705,919,0.767138194,18
2019,Geelong,11,40,1088,751,1.44873502,1
2019,GWS,11,32,1080,777,1.38996139,2
2019,Collingwood,11,32,1006,809,1.243510507,3
2019,West Coast,11,32,899,826,1.088377724,4
2019,Brisbane Lions,11,28,982,936,1.049145299,5
2019,Richmond,11,28,905,893,1.01343785,6
2019,Port Adelaide,11,24,954,860,1.109302326,7
2019,Adelaide,11,24,887,801,1.107365793,8
2019,Fremantle,11,24,845,775,1.090322581,9
2019,Essendon,11,20,842,818,1.029339853,10
2019,Hawthorn,11,20,863,853,1.011723329,11
2019,St Kilda,11,20,812,949,0.855637513,12
2019,North Melbourne,11,16,904,993,0.910372608,13
2019,Footscray,11,16,888,1001,0.887112887,14
2019,Sydney,11,12,815,965,0.844559585,15
2019,Melbourne,11,12,781,1004,0.777888446,16
2019,Gold Coast,11,12,660,945,0.698412698,17
2019,Carlton,11,4,738,993,0.743202417,18
2019,Geelong,12,44,1192,788,1.512690355,1
2019,Collingwood,12,36,1104,866,1.27482679,2
2019,GWS,12,32,1141,859,1.328288708,3
2019,West Coast,12,32,970,942,1.029723992,4
2019,Adelaide,12,28,969,862,1.12412993,5
2019,Brisbane Lions,12,28,1045,1014,1.030571992,6
2019,Richmond,12,28,942,997,0.944834504,7
2019,Port Adelaide,12,24,954,860,1.109302326,8
2019,Fremantle,12,24,845,775,1.090322581,9
2019,Essendon,12,20,842,818,1.029339853,10
2019,Hawthorn,12,20,863,853,1.011723329,11
2019,North Melbourne,12,20,1003,1065,0.941784038,12
2019,St Kilda,12,20,812,949,0.855637513,13
2019,Sydney,12,16,931,1036,0.898648649,14
2019,Footscray,12,16,888,1001,0.887112887,15
2019,Melbourne,12,12,838,1102,0.760435572,16
2019,Gold Coast,12,12,732,1044,0.701149425,17
2019,Carlton,12,8,816,1056,0.772727273,18
2019,Geelong,13,44,1192,788,1.512690355,1
2019,GWS,13,36,1232,927,1.329018339,2
2019,Collingwood,13,36,1104,866,1.27482679,3
2019,Adelaide,13,32,1070,930,1.150537634,4
2019,West Coast,13,32,970,942,1.029723992,5
2019,Fremantle,13,28,945,854,1.106557377,6
2019,Brisbane Lions,13,28,1045,1014,1.030571992,7
2019,Richmond,13,28,1010,1098,0.919854281,8
2019,Port Adelaide,13,24,1033,960,1.076041667,9
2019,Essendon,13,24,938,895,1.048044693,10
2019,St Kilda,13,24,892,1025,0.870243902,11
2019,Hawthorn,13,20,940,949,0.990516333,12
2019,North Melbourne,13,20,1071,1156,0.926470588,13
2019,Footscray,13,20,991,1101,0.900090827,14
2019,Sydney,13,16,931,1036,0.898648649,15
2019,Melbourne,13,12,838,1102,0.760435572,16
2019,Gold Coast,13,12,808,1124,0.71886121,17
2019,Carlton,13,8,916,1159,0.790336497,18
2019,Geelong,14,44,1248,855,1.459649123,1
2019,Collingwood,14,40,1186,939,1.263045793,2
2019,GWS,14,36,1232,927,1.329018339,3
2019,West Coast,14,36,1076,1013,1.06219151,4
2019,Adelaide,14,32,1070,930,1.150537634,5
2019,Brisbane Lions,14,32,1160,1073,1.081081081,6
2019,Port Adelaide,14,28,1100,1016,1.082677165,7
2019,Fremantle,14,28,1016,939,1.08200213,8
2019,Richmond,14,28,1010,1098,0.919854281,9
2019,Essendon,14,24,1009,1001,1.007992008,10
2019,St Kilda,14,24,951,1140,0.834210526,11
2019,Hawthorn,14,20,1003,1031,0.972841901,12
2019,North Melbourne,14,20,1071,1156,0.926470588,13
2019,Sydney,14,20,1013,1099,0.921747043,14
2019,Footscray,14,20,1064,1183,0.899408284,15
2019,Melbourne,14,16,923,1173,0.78687127,16
2019,Gold Coast,14,12,808,1124,0.71886121,17
2019,Carlton,14,8,916,1159,0.790336497,18
2019,Geelong,15,48,1344,924,1.454545455,1
2019,Collingwood,15,40,1223,1020,1.199019608,2
2019,West Coast,15,40,1153,1084,1.063653137,3
2019,GWS,15,36,1303,1004,1.297808765,4
